genre,Like,stemming_data,Score,Sentiment
drama,13,simpul film sore ranting ngelantur singkat ya genre romance time travel paralel universe film ya absolute cema contoh eternal sunshine kim no nawa back the future everything everywhere sore milik formula story ending film film eksekusi cerita ya banding film medioker pakai standar film indonesia salah baik jesedef rating masterpiece ngelantur genre kayak jesedef jarang,0,Netral
drama,10,alas suka anime re zero rewatch animenya capek lihat karakter utama looping kali mati,0,Netral
drama,0,bang series mahou shojo madoka magica mana cerita homura bolakbalik putar waktutime travel bantu kyuubei nyelametin madoka mati plot twist movie ya sebernarnya dunia buat pikir homura nyata madoka nyata itu tinggal homura salah jadi eksperimen lupa gue ya menuru gua,0,Netral
drama,0,kemarim barusan blind watch tegun korban sore kayak usaha okabe putar nyelametin mayur tonton steins gate zero,-5,Negatif
drama,4,nikmat sore tempat jonathan sore orang hidup ugalan minum rokok dll potensi bikin hidup pendek orang cinta pasang korban apa laku konsep plot device entitas sore jalan rubah nasib tinggal cinta layak entitas dunia dasar iman kuat timeloop sama film scifi sore film scifi tema romance film romance entitas nama quote salah game favorit jaman sd time waits for no one all are equal its flow all lives borne their ends sore,1,Positif
drama,10,bilang overrated ya sih nilai dasar pakai patok film dunia konsep bilang overrated nilai banding film romance indonesia ya overrated parameter nilai,5,Positif
drama,4,iya abang tonton promosi sheila dara podcast protes yandi l karakter ya pakai sense orang cinta yandi sheila cari study orang kisah cinta korban masuk akal sih sheila dara masuk karakter sore,-5,Negatif
drama,0,abang bahas full review orang ikan,1,Positif
drama,2,subjektivitas tonton alurgenre amaze alur sore tonton time loop drama pendek remaja episode belas menit total ya kayak sore alur miripmirip salah karakter time looping orang sayang tinggal biar jadi nama mati hindar curang turut time loop abang timo,-9,Negatif
drama,29,tonton sore renti omong adek kim no nawa banget ya dek,-1,Negatif
drama,8,konsep film bill murray groundhog day mana bill murray jebak timeloop sosok ulang beda film sih main character ubah orang tom hanks ubah,-1,Negatif
drama,19,tonton film usaha kosong ekspektasi poster paham adegan ulang ulang tonton webseriesnya dipungkiri menit menit pesimis akting sheila ngebandingin senyum bilang hai dst paham babak kosong ekspektasi manjur pas tonton film bawa happy mikir usaha ramu worth tonton kali bosan capek tonton kali asa capek bosan ya penasaran bikin mas yandy turut bagus fresh jenis jenis film indonesia,-8,Negatif
drama,0,bang abang review fantastic four,0,Netral
drama,0,abang pembahasanlu absolute cema banget,0,Netral
drama,21,tuju urus netizen repot teori nilai film landas teori film maker comot ide time travel pararel universe entropy isu climate change ya dll nilai komentar parameter film bagus jelek lemah script film indonesia inkonsisten tulis berani explore ajar dalem hubung solid teori pilih jalan cerita mohon maaf kayak visi bangun metaphornya kes ala biar cerdas ya banding interstellar tuju nonjolin sisi science doang sisi drama reng banding visi sore ya eternal sunshine everything everywhere all at once ya michelle yeoh film abstrak absurd pondasi kuat interpretasi bebas sih sutradara tulis teori pilih improvisasi arah mana takut paham part sciencenya gede embodiment story telling ya film jelek film bagus banyak film indonesia sheila dara ffi kayak ganggu designer production ya reng muncul sih sore pas pamer jonathan iconic sih sore bawa sepatu merah gaya pakai syal dll kayak tuju bawa pribadi sih sore bangkit memory sadar sih jo ya point film layak tonton disupport salah satu komentar jujur moga kreator film indonesia all out,-2,Negatif
drama,13,ngelantur banding film lokal film hormat,0,Netral
drama,4,ya abang open diskus sih bingung pas tonton kim no nawa konsep timetravel film kiminonawa sadar beda dimensi pas gonta ganti tubuh buka ponsel daily activity sadar konsep musubi bikin sadar kena ilusi sadar konsep jalan btw film sore carry habis sih ost ya wkwk,0,Netral
drama,0,sering tonton ngelantur paham bikin cerita tarik sesuai genre kayak judul cerita tau apa cerita,0,Netral
drama,2,abang bahas film fantastic four first steps baru abang rilis film abang jelas detail,3,Positif
drama,9,film bagus hangat slow burn orang bilang bagus draging habis bored after all film bagus musingin time traveler gue gagal fokus financial jo sore nyaman duka artik lo mention financial samsek fokus galauin habit pasang bucin pacar nyaman,3,Positif
drama,54,gua tonton gua tonton film anime cerita ya bolak rubah orang cinta nilai gua,-3,Negatif
drama,9,humor gua receh banget ketawa lihat,1,Positif
drama,0,tunggu review fantastic four semangat abang ngelantur,0,Netral
drama,0,groundhog day,0,Netral
drama,11,re zero kim no nawa gabung sore,-2,Negatif
drama,5,anjir bang semangat nge click ngira f review,0,Netral
drama,14,hmmm dari sih ending film sore ketimbang kim no nawa tonton bahan banding buka tafsir sebesarbesarnya endingnya sore masuk pamer tafsir good ending temu tafsir bad ending sore frustrasi hany aurora merah sembari harap seolaholah film imajinasi sisa sepakat nikmat film samping logika unsur time travel film dialog konsep fisika kuantum steins gate kutu re zero jenis debat detail logis sore anggap plot hole sahsah bagi beda daya tarik,0,Netral
drama,0,nunggui review fantastic first step lu abang,0,Netral
drama,1,salah gue sek pas foto scene pantai sore bayang ruang beda,1,Positif
drama,42,film drama jepang judul my tomorrow your yesterday cewek bejalan beda kim no nawa tonton bagus banget emosi banget konsep bolak nyelametin pacar banget drama jepang bikin gue mewek v judul the love with you cuman bolak cowok pakai piring musik nyelametin pacar capek hidup ulang pokok absolut cema banget sore gabung film coba tonton banding bagus,-1,Negatif
drama,152,actually gue tuju nyata ending ya kentang gue ending bagus kim no nawa ending kasih tau history interact lampau jonathan kasih tau juang skenario ribu juang sore cari skenario jonathan ubah ribu kali sore rela mati jonathan sisi sore sore sore sadar juang sia sia tel sore menang scene peluk kilat kilat memori cherry on top appropriate reaction dua pov jo hasil ikut firasat ditinggalin sore sore hasil main catur ya sesuai outcome harap,-1,Negatif
drama,17,just enjoy dude genre film dunia anime ya dekat budaya tonton loh mahal alam saji film tonton tonton film horror barat vs asia tenggara jujur gua feelnya tonton film thailandjepang horror barat budaya barat kayak kali asia hantuhantunya contoh hantu badut relevan hari indonesia film seram gue puas tonton film horor thailand film tampil budaya tonton film sore walopun gue tonton kim no nawa summertime render gue puas tonton sore dekat budaya indonesia sederhana tonton pakai subtitle genre unik bikin bangga lho urus film indonesia vs film negeri mah selagi produser film indonesia berani tampil melulu jual horor maju nikmat,-7,Negatif
drama,0,alum kiminonawa science gate tonton ekpresi ya oh ya,1,Positif
drama,0,bilang buang carrying sok freaking hard merinding,-2,Negatif
drama,5,gue tonton sore habis dengar jelas bro timothy vibesnya rasa banget kayak about time butterfly effect samasama cerita cinta bungkus pakai jalan biar rasa cinta dibatasin ruang sayang anda,-4,Negatif
drama,5,film bagus tonton your name feel endingnya cuman kali tonton your name feel habis tebak banget endingnya,-1,Negatif
drama,7,bagus bagi pas sih sore mati berkalikaliharusnya langsung flashback mana sore ketemu sih mas aji bikin momen alesan sore sayang banget sih mas aji rela ngulang berkalikalidan saat putus asa pas bangun mas aji kenang kayak sore dua temu jalan happy endingnya pas tua anak,5,Positif
drama,0,abang review film belive takdir mimpi berani film underated,1,Positif
drama,0,abang coba review ghost train,0,Netral
drama,11,gue tonton film banding abang timothy review again subjektivitas main film sore asih emosi bikin gue trauma nontonnya senang banget sedih banget takut banget dll capek banget film gue tonton studio asa capek banget frustasi aneh gue puas asa capek cerdas inject tonton asih suasana gue otentik gue film gue tuju film tonton dekat scifi ya bikin film ya sibuk mikir lam asa sih sore jarang loh abang timo ngebandingin film indonesia film ngebadinginnya film masterpiece,5,Positif
drama,8,abang sore ngulang ribu kali ngubah takdir jonathan bilang gila karakter game nama phainon ngulang kali selamat dunia teror monster sore ribu kali ngulang bikin kaget abang,1,Positif
drama,0,abang cepat cepat review the fantastic four fantastic short gapapa,0,Netral
drama,0,imo dekat sisi time travelnya kayak film edge of tomorrow karakter mati respawn film genre scifi action comedy romance,-1,Negatif
drama,7,tierlist film mas yandy gue jcsdff sore sakatupo keluarga cemara kali rewatch sore geser posisi jcsdff film masterpiece yandy laurens,0,Netral
drama,364,ya guys reviewer film sifat subjektif absolut objektif absolut objektif pure objektif reviewer a omong reviewer b omong is fine tambah opini subjektif salah objektif fakta putarbalikkan ph film kasih duit reviewer gembor bagus bagusin film skor bilang reviewnya objektif loh guys naa hindar ulas seni apa nama pure objektif,6,Positif
drama,15,suka film gegara istri habis tonton bareng bilang ah andai kayak sore ribu kali ku ulang hindar mu ciakakakakakaka,-2,Negatif
drama,2,tuju banget tonton film mesti rasanyaa mikir teknisnyaa,-1,Negatif
drama,0,re watch film makoto shinkai abang bikin konten kayak tau insight merhatiin detail,-1,Negatif
drama,69,orang banyak ngebaca manhwanovel korea tema regression infinite regression genre ribu kali pakai ngekombo genre cerita scifi romance action thriller martial arts fantasy historical isekai medical drama office drama dst masterpiece sampah banget tiru erti overdone genre contohin deh jepang genre isekainya overdone korea genre overdonenya regression sumpah gue muak kali gue lihat genre regression cok kayak nasi putih basi baskom wajar banget film medioker abang timo gue hobi baca komik novel dunia cerita basi,-3,Negatif
drama,5,bro asih tau alur cerita film,-2,Negatif
drama,21,gue erti suka film sore banyak orang awam tonton film reviewer film orang suka film ngelantur asih tier film medioker gue sih pihak orang awam jatuh hati film sore gue tonton film kim no nawa,-3,Negatif
drama,1,i really love kim no nawa one of top film orang film baik tonton turut ending scene sore amazing ya your name uni bikin nganga bekas banget i cant choose which one is better i love them both sekian film bikin menung menit bangku bioskop kayak tonton your name tonton sore mikir keras terima alur rasa asa karakter ku inti cerita ya how sore this time traveler things and pakai scifi things,-2,Negatif
drama,0,tonton,-1,Negatif
drama,19,gue teori film gue cerita sore deal with her griefing time travel benar adegan looping metafora coping hilang jo benar jalan emosional tuh nyusurin jejak jo tempattempat jo datang baca catat jo situ kayak nyusun ulang skenario kepala coba what if versi hidup jo kayak gue nyelamatin ya serang jantung jadi film tuh sore bangun alternate reality pikir gue inti film sore baca notebook jo ikut ulang jalan jo kroasia finland ketemu dia coba cari titik ubah is what is aurora gue representasi takdir kadang orangorang ketemu absurd jalan,-5,Negatif
drama,24,rezero mentioned,0,Netral
drama,24,bang react anime takopi,0,Netral
drama,0,abang review trailer avatar fire and ask,0,Netral
drama,1,gue butuh review f,-1,Negatif
drama,3,ngelantur definisi nikmat letak batas limpah tonton film film syukur ketidaktahuan nikmat film film sore keep the good job ngelantur,4,Positif
drama,7,inti review orang film sore bagus banget timothy amat tiru plek ketiplek gue tonton film ide bagus tua senang orang senang usia sadar musuh manusia apati mudah banget hilang antusiasme sreg lihat ujar mati senang orang orang selera pintar rumit kerumun orang clickbait,3,Positif
drama,680,haiaq sore istri kamuselamanya ubah lalurasa sakitdan mati ngulang ribu kali punkyknya pilih deh orang ubah takut cinta tau senja senang kadang merah mere bahagia kadang hitam gelap duka langit terima senja,-1,Negatif
drama,1,fantastic abang plissss,0,Netral
drama,0,ya orang banyak tonton konsep time travel film jdnya normal good job reviewnya bro,2,Positif
drama,59,gua riview jujur buruk sih,-2,Negatif
drama,5,narasi imbang gue tangkap beda banget film entitas makhluk hidup ending grande kentang gara banding ending kim no nawa mind forget heart remember sambung makhluk hadiah hasil cinta sore orang fokus aspek logika scifi tipe travel alternatif universitas orang timeline fokus filosofis magical realisme cinta korban time travel magic dsb lupa aspek fiksi makhluk hidup metafora personifikasi hiperbola film gambar makhluk hidup simpul darimana bilang sore alternatif universe bentuk arogansi manusia manusia lewat nyata film timeline garis kuasa manusia sore bilang marah cepat harihari cepat buruburu rumah bapak jo sampai larut cepat melambang tindak aktif cuman sore rasai jo rasai cepat scene sore bangun langsung malam dilakuin sore siasia satu hasil apa coba sore hadiah langgar batas sakit mati ubah ubah juang cinta sore manusia ubah timeline benarbenar jonathan ubah rindu aneh sore andil rubah jo ubah sakit jo sore alami ubah ubah ketemu pamer mati jo ubah sebab ya ubah kuasa sih harga usaha sore sejati timeline timeline timpa kayak realitas satu realitas hadiah ending sore jo peristiwa peristiwa scene mindblowingnya subjektif gua sore bilang marah teks muncul makhluk hidup peran main aktif apa,1,Positif
drama,6,gua apresiasi berani wujud film idealis banget skala lokal gua harap menginfluence inspirasi berani produser lokal berani beda henti main zona aman pasar film horor,-4,Negatif
drama,0,tuju banget musik endingnya lagu barasuara bikin situasi sisi dramatis emosi meluapluap endingnya misterius bikin tonton puas menebaknebak overall this kind of experience with an indonesian movie is such a blessing,3,Positif
drama,1,ide gue mindblowing jesedef tensi teknis visual scoring musik sore tuh firm,0,Netral
drama,11,gue alumni kim no nawa gue sore bagus segi ending ya gue ending kim no nawa gantung ending sore penuh emosi gue banget endingnya bikin muas kim no nawa gegara kalimat kampret kim no namae wa habis end bikin gue mati penasaran harap spin off ya cuman pengin mastiin potong anjrit film sore ego gue pengin lihat puas banget ya opini gue opini salah gue cewek gue beda makna ending film but at least film masterpiece gue,-1,Negatif
